stay_date,room_id,room_name,capacity,on_books_rooms,remaining_rooms,occupancy_on_books_pct,days_to_arrival,pickup_horizon_days,historical_otb_rooms,historical_final_occupied_rooms,pace_vs_history_pct,expected_remaining_demand_rooms,adr_on_books,historical_adr,high_adr,price_gap_to_high_pct,decision,suggested_uplift_pct,recommended_adr,incremental_adr_eur,expected_incremental_revenue_eur,break_even_demand_loss_pct,confidence,capacity_exception,reason,portfolio_action,portfolio_uplift_pct,portfolio_recommended_adr,portfolio_incremental_adr,remaining_horizon_impact_eur,confidence_weight,risk_adjusted_horizon_impact_eur
2026-08-01,2761,Camera  Standard,14,13,1,92.85714285714286,1,0,13.0,13.0,0.0,0.0,247.79,182.36966069897085,243.69322809750733,-1.6533241464516981,HOLD,0.0,247.79,0.0,0.0,0.0,MEDIUM,False,OTB saturation 92.9%; pace vs historical 0.0% at ~0d horizon; ADR 247.79 vs historical high 243.69; expected remaining demand 0.00 rooms; 1 days to arrival.,HOLD,0.0,247.79,0.0,0.0,0.75,0.0
2026-08-01,2763,Camera Deluxe,5,1,4,20.0,1,0,5.0,5.0,-80.0,0.0,389.96,296.5486111111111,296.5486111111111,-23.954095006895297,PROTECT_VOLUME,0.0,389.96,0.0,0.0,0.0,MEDIUM,False,OTB saturation 20.0%; pace vs historical -80.0% at ~0d horizon; ADR 389.96 vs historical high 296.55; expected remaining demand 0.00 rooms; 1 days to arrival.,PROTECT_VOLUME,0.0,389.96,0.0,0.0,0.75,0.0
2026-08-02,2762,Camera Superior,8,8,0,100.0,2,0,9.0,9.0,-11.11111111111111,0.0,296.29125,270.1359016393443,275.0167213114754,-7.180275721447928,HOLD_HIGH,0.0,296.29125,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical -11.1% at ~0d horizon; ADR 296.29 vs historical high 275.02; expected remaining demand 0.00 rooms; 2 days to arrival.,HOLD_HIGH,0.0,296.29125,0.0,0.0,0.75,0.0
2026-08-05,2765,Appartamento Area Piscina,18,11,7,61.111111111111114,5,7,16.0,16.0,-31.25,0.0,318.09727272727275,258.28173163709926,286.63732878151257,-9.890038878998192,HOLD_HIGH,0.0,318.09727272727275,0.0,0.0,0.0,MEDIUM,False,OTB saturation 61.1%; pace vs historical -31.2% at ~7d horizon; ADR 318.10 vs historical high 286.64; expected remaining demand 0.00 rooms; 5 days to arrival.,HOLD_HIGH,0.0,318.09727272727275,0.0,0.0,0.75,0.0
2026-08-02,2761,Camera  Standard,14,12,2,85.71428571428571,2,0,13.0,13.0,-7.6923076923076925,0.0,181.01416666666668,182.36966069897085,243.69322809750733,34.62660552213168,HOLD,0.0,181.01416666666668,0.0,0.0,0.0,HIGH,False,OTB saturation 85.7%; pace vs historical -7.7% at ~0d horizon; ADR 181.01 vs historical high 243.69; expected remaining demand 0.00 rooms; 2 days to arrival.,HOLD,0.0,181.01416666666668,0.0,0.0,1.0,0.0
2026-09-13,2762,Camera Superior,8,1,7,12.5,44,30,4.0,7.0,-75.0,1.2,191.32,141.5725,141.5725,-26.00224754338282,HOLD_HIGH,0.0,191.32,0.0,0.0,0.0,HIGH,False,OTB saturation 12.5%; pace vs historical -75.0% at ~30d horizon; ADR 191.32 vs historical high 141.57; expected remaining demand 1.20 rooms; 44 days to arrival.,HOLD_HIGH,0.0,191.32,0.0,0.0,1.0,0.0
2026-08-03,2765,Appartamento Area Piscina,18,13,5,72.22222222222223,3,0,16.0,16.0,-18.75,0.0,316.17923076923074,258.28173163709926,286.63732878151257,-9.343403713092046,HOLD_HIGH,0.0,316.17923076923074,0.0,0.0,0.0,MEDIUM,False,OTB saturation 72.2%; pace vs historical -18.8% at ~0d horizon; ADR 316.18 vs historical high 286.64; expected remaining demand 0.00 rooms; 3 days to arrival.,HOLD_HIGH,0.0,316.17923076923074,0.0,0.0,0.75,0.0
2026-08-02,2767,Suite Familiare Vista Piscina,1,1,0,100.0,2,0,1.0,1.0,0.0,0.0,602.85,,,,HOLD,0.0,602.85,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical 0.0% at ~0d horizon; ADR 602.85 vs historical high nan; expected remaining demand 0.00 rooms; 2 days to arrival.,HOLD,0.0,602.85,0.0,0.0,0.75,0.0
2026-09-13,2767,Suite Familiare Vista Piscina,1,1,0,100.0,44,30,0.0,1.0,,0.0,170.08,,,,HOLD,0.0,170.08,0.0,0.0,0.0,MEDIUM,False,OTB saturation 100.0%; pace vs historical nan% at ~30d horizon; ADR 170.08 vs historical high nan; expected remaining demand 0.00 rooms; 44 days to arrival.,HOLD,0.0,170.08,0.0,0.0,0.75,0.0
2026-08-01,2764,Appartamento Area Giardino,28,27,1,96.42857142857143,1,0,29.0,29.0,-6.896551724137931,0.0,85.30444444444446,173.68628159445407,244.59286925925926,186.72933849132946,HOLD,0.0,85.30444444444446,0.0,0.0,0.0,HIGH,False,OTB saturation 96.4%; pace vs historical -6.9% at ~0d horizon; ADR 85.30 vs historical high 244.59; expected remaining demand 0.00 rooms; 1 days to arrival.,HOLD,0.0,85.30444444444446,0.0,0.0,1.0,0.0
